review_user_id,review_user_name,num_reviews,unique_municipalities,num_responses
104439744449241975947,Emmanouil Richman,1,1,0
104439980820494634292,Joshua Tan,1,1,0
104440034993238852967,Matt S,1,1,0
104440700825894369932,Robert Crovella,1,1,0
104440747370951386089,Chris K.,1,1,1
104440748589312235170,Elaine Rainey,1,1,0
104441007094808508239,Bob Madaras,1,1,0
104441228196925743766,TCM Cheung,1,1,0
104441245875474848553,Chandler Moran,1,1,1
104442357630087165608,David Riddell,1,1,0
104442522640391032599,Samuel Leroy-Melamed,1,1,0
104442662796214617098,J Rigg,1,1,1
104443274282524418768,Vincent Smith,1,1,0
104443521588017050697,Sohail Siddiqui,1,1,0
104443541781749153389,Colter Bush,1,1,0
104443977662862311411,Nithin Uppalapati,1,1,0
104444223101790377329,Mike Torres,1,1,0
104444318195809870119,Matt Thomas,1,1,0
104444326017243971696,Brittany Madore,1,1,0
104444839192580576340,Patrick Riley,1,1,1
104444881799197426787,ZombieKarebear,1,1,0
104444882699475218889,Dana Merkle,1,1,0
104445299119288037960,LA NENA DULCE,1,1,1
104445802412078902836,Diane Davis,1,1,0
104445816196826164440,Wild Angels Grooming Salon,1,1,0
104445982629036099263,Charles Smith,1,1,0
104446360434932498554,Twippo,1,1,0
104446527194167781756,Jeff P.,1,1,0
104446637441637841699,Katie Jo Jones,1,1,0
104447113486896263567,Ginny McKinney,1,1,0
104447626608117276493,Peter Mellone,1,1,0
104447999410843108955,B Astheimer,1,1,0
104448281610016613136,Maria Eble,1,1,0
104448688395916605686,Tim Jorgensen,1,1,0
104449015266792379799,Richard Molinaro,1,1,0
104449495801772552693,B Wigg,1,1,0
104449679783951684574,Gavin Deming,1,1,0
104449840071888568044,Jared Harold,1,1,0
104450059697093701663,shawn mcbride,1,1,0
104451009235892236453,Ed Lane,1,1,0
104451065514970383386,Andrew Holly,1,1,0
104451076360771341239,Morris Bruton,1,1,0
104451112305858856484,linda becker,1,1,1
104451344838248041437,Denise Maas,1,1,0
104451383327554697411,Oleg Romanyk,1,1,0
104451419989978164997,Andrew Carpenter,1,1,0
104451774644431068181,Demetrios Hilas,1,1,0
104451809190319224854,Kyle Hanna,1,1,0
104452470373527225843,Derek Auman,1,1,0
104452696927905257234,Ian Miller,1,1,0
104452836997530301293,Tatiana Torres,1,1,1
104452884562266735693,Chris Strauch,1,1,0
104453196503913716360,Holly Fetterman,1,1,0
104453930078842956111,Mandy Longstreth,1,1,0
104454192827000755213,S Walton,1,1,0
104455456471228666090,Laura Rompolski,1,1,0
104455655653183808271,Michael McBride Sr,1,1,0
104455820354861806138,Popa John Jrr,1,1,0
104456235144351826564,Keith Douglas,1,1,0
104456279048985600713,Teresa Anania,1,1,0
104456337674684015127,Kendra Testa,1,1,0
104456348975069353549,Christopher Baker,1,1,0
104456382127714073828,Andrea Mccullough,1,1,0
104456688367655282168,John Pergosky,1,1,0
104457020740166680814,Larraine Hokans,1,1,0
104457148135070236924,Dana Vogel,1,1,0
104457236765505837363,K T,1,1,0
104457299700656920920,Antoine Norman,1,1,0
104457465738970600787,Tia Lyn Warnet,1,1,0
104457566488422511227,Phil Luthman,1,1,1
104457636106048003898,Jenna Pearce,1,1,0
104457862682138610710,Milton Medina,1,1,0
104458115047620723342,Kim Pintarich,1,1,0
104458677271156072180,LYNNE BERNATOVICH,1,1,1
104459132214271663759,Chris Ponder,1,1,0
104459304162622769552,Wayne Agnew,1,1,0
104459537944104847836,Sand Miller,1,1,0
104461004964238679778,Al Camus,1,1,0
104461189839446657965,Lisa Kroehling,1,1,0
104461451891257089589,James McGeoy Jr.,1,1,0
104461745426036286880,Jonathan O'Neil,1,1,0
104461825230858657956,cheryl Mccleary,1,1,0
104462235163882385902,Matthew Robbins,1,1,0
104462358695553117093,Susan Punyko,1,1,0
104462451199600500008,Janelle,1,1,0
104462517573587299039,Maritere Morales,1,1,0
104462891749983450714,Char Boogie,1,1,0
104463042448113466165,Scott Bishop,1,1,0
104463349871891289112,kay hoffman,1,1,0
104463864250521070073,Christy Marie,1,1,0
104464147299181311693,Jimmy Everly,1,1,1
104464323245296145460,Chris Pierce,1,1,0
104464565788695782791,Meredith Pecora,1,1,0
104464632123379768652,Greg Baker,1,1,0
104464847651949640519,Sharon Gonzalez,1,1,0
104464907591725048680,Zac Hollenbach,1,1,0
104464941479627927366,Josh Maybach,1,1,0
104464984542246715758,Ray Gibson,1,1,0
104464989816525653163,Cory Shollenberger,1,1,0
104464999915638177761,Donna Schutsky,1,1,0
104466361893894867922,Sue Middlesworth,1,1,0
104466816636151424229,Cheryl Bergsma,1,1,0
104466973994714263764,Alyssa Parker,1,1,1
104467360041471514059,Susan Atkinson,1,1,1
104467470710526599237,FISHANATOR93,1,1,0
104467506635988060553,Steve Barbour,1,1,0
104467742093500921526,Joe,1,1,0
104467752826436773203,Rebecca Haughey,1,1,0
104468808135973754812,Debbie Carty,1,1,1
104469114592826239449,Matthew Jeffreys,1,1,0
104469164709892596978,Donald Csezmadia,1,1,0
104469395251594559729,Connie Dubs,1,1,0
104469437129045891479,Mark Kellogg,1,1,0
104469451380620628006,Maria L,1,1,0
104469708838813446543,Mike DeLeo,1,1,0
104470490419322622120,jfrieck,1,1,0
104470717022825917150,Asia Bryant,1,1,0
104470903250222907548,Kathleen Metzger,1,1,1
104471126291137905939,Terry Esbenshade,1,1,0
104471136165588124704,Cliff Wild,1,1,0
104471268239305858166,Rick Fox,1,1,0
104471308465063382964,Rula Alhalaiqah,1,1,0
104472029345669688784,Yosef Halberstam,1,1,0
104472130999014017705,paul watson,1,1,0
104472189962900122825,Jope Son,1,1,1
104473446025388990875,Kara Gomez,1,1,0
104473637319434411244,Michael London,1,1,0
104473692581406849604,Todd Mundis,1,1,0
104474585350063457612,Lidia Pedraza,1,1,0
104474605289962945940,natasha Nunez,1,1,1
104474990080976087024,Allen Goldman,1,1,0
104474997181243794072,Cheri Branham,1,1,0
104475126681728055327,jcoulson18,1,1,0
104475271499103603515,Jacenta Thomas,1,1,1
104475749793283080592,William Benoit,1,1,0
104476940525217442900,Donald Abraham Ballah,1,1,0
104476948671549559005,Harvey Beckham,1,1,1
104477487382781346996,Liz Schu,1,1,0
104477602033714477706,Human Being,1,1,0
104478703607594933124,Regina Lambrinos,1,1,0
104478833457261838900,John B,1,1,0
104478889721043640059,Ian Williams,1,1,0
104479310859678062450,Janet Hampton,1,1,0
104479614267827259306,Abigail Haley,1,1,1
104480079450390359081,James Steber,1,1,0
104480255346087795691,Lizandra Del Valle,1,1,1
104480493955020208218,Alex Brudner,1,1,0
104480653544684937853,Chris Bower,1,1,0
104481418746571188265,Megan Cunningham,1,1,0
104481434592299784295,John DiGiuseppe,1,1,0
104481671538072236896,Nikita Springman,1,1,0
104482635528461332443,Sandra Adams,1,1,0
104483210946924786179,Carla Gacha,1,1,0
104483555448460214118,NicholasCarrodo,1,1,0
104484402770736148324,Eugene Brown,1,1,0
104484738522771880594,Boss Lady,1,1,0
104484973751527285976,Jo Ronane,1,1,0
104485088750665824792,Tyler Ashley,1,1,0
104485393867642894145,Bryan Sanguinito,1,1,0
104485527412392555048,Brian Turton,1,1,0
104485745530253551615,Kurt Nesbitt,1,1,0
104486490778106866059,Thomas Walter,1,1,0
104486543266007467035,Jaime Myer,1,1,1
104486603236040586248,Mike Booker,1,1,0
104486688838433078470,Jacqueline Burris,1,1,0
104486768685146288507,Travis Finborg,1,1,0
104486816754091806155,Lauren S. Williams-Lester,1,1,0
104487035947235917340,M Mitchell,1,1,0
104487233491906833535,Frank Grumbine,1,1,0
104487336632304279831,Deborah Almy,1,1,0
104487548954273968290,Dave Tompkins,1,1,1
104487665283823315248,Miguel Hermo,1,1,0
104488226246445032520,Randy Spayd,1,1,0
104488440653111143803,Aidan Kunz,1,1,0
104488825283867240080,John,1,1,0
104489157907775459158,Sebastian Garcia,1,1,0
104489189971295235172,Scott Kosierowski,1,1,0
104489212297890334054,Jason Brown,1,1,0
104490125100362278990,Necole Jacobsen,1,1,0
104490147146534891256,Andrew Stewart,1,1,0
104490286216481324736,al gildner,1,1,0
104490329221444376267,Nicole B.,1,1,0
104490604613979679228,John Lentz,1,1,0
104490887595903921686,D Reed,1,1,0
104490909572221601698,James Andrew,1,1,0
104491291509609840165,Tim S74,1,1,1
104491486495307131929,Peter Ward,1,1,0
104491917231655192725,Dan Haney,1,1,0
104491932952077798762,Madam Fakayode,1,1,1
104493003730092107478,Dennis Funk,1,1,0
104493087142077065168,R Nickey,1,1,0
104493521357472467249,Jason Plank,1,1,0
104493561471334003276,Kevin O'Neill,1,1,0
104493679736141208462,Dave Marquis,1,1,0
104493744314146002853,Subhanir Chitnis,1,1,0
104493864790631433593,High Swartz,1,1,1
104494495962518513754,Melanie Ozdemir,1,1,1
104494938832175341370,Joanne Ogara,1,1,0
104494985436450741945,Jesper Petersen,1,1,0
104495310143169365176,Tom Fleischman,1,1,0
104495377302905613597,Brooke Williams,1,1,1
104495454441313728922,Joe VonSas,1,1,1
104495483957469695140,Glenn S,1,1,0
104495801637088357030,Jason Crabtree,1,1,0
104495806273752024695,Marah's World of Gummies,1,1,0
104495853043874438221,donnieboi Skeem,1,1,0
104496075378606083512,Bill Halverson,1,1,0
104496145477642242176,Michael Tabor,1,1,0
104496274484326615993,Julie DeVall,1,1,0
104497139903788722043,Anthony Coniglio,1,1,0
104497382875271376564,Nickolas Yurko,1,1,1
104497742807630649244,Angel Stadler,1,1,0
104498270868684163997,Paulina Wieloszynska McCurdy,1,1,0
104498749184310914979,Peter Lapso,1,1,0
104498912792027560668,Joe Buchheit,1,1,0
104499023718238014100,Ann Catenacci,1,1,0
104499054711268249875,Phil Quiet,1,1,0
104499097942234717544,Corissa Dill,1,1,0
104499246204001662172,erick larson,1,1,0
104499261969957651435,Lisa Gates,1,1,0
104499481125435921493,Keith Anderson,1,1,0
104499582123088524767,Richard Wible,1,1,0
104499649380388081021,Maria Marin,1,1,0
104499664737772956900,Google Shared,1,1,1
104499803348638984916,R Sipes,1,1,0
104500245231371879925,Joe Borton,1,1,0
104500265287476639211,BILL FRANCE,1,1,0
104500753455435353647,Stephen with a pH,1,1,0
104501095958572929596,Chris Kaminski,1,1,0
104501159660727548385,James Hart,1,1,0
104501629208692112923,Esco Sean,1,1,1
104501743210753708834,Jeffrey Zoghby,1,1,0
104501975706858279423,Zoe B.,1,1,0
104502118684985577950,Evan Lowe,1,1,0
104502244971455434158,Ryan Kane,1,1,0
104502363580508155447,Sergei Ismailoff,1,1,0
104502380132902953803,jeff gregory,1,1,0
104502721431604028313,Jay Norling,1,1,0
104502823223886242652,Ed Moskowicz,1,1,0
104502987537159699973,Luz Rodriguez,1,1,0
104503197909104330706,George Caroff,1,1,1
104503454785512451051,Amber Donley,1,1,0
104503882424239332990,Shawn alexander,1,1,0
104503936497425328866,April Torrence,1,1,0
104503966874823081196,Ray Stuckey,1,1,0
104504100723767671327,ebony kamillion Thompson,1,1,0
104504523158041176106,Anonymous Anonymous,1,1,1
104505214336312626387,Stephanie Weirich,1,1,0
104505245899798157587,Erica Roberts,1,1,1
104505769623649516553,Cindy Oswald,1,1,0
104506388066176164153,Debbie Jones,1,1,1
104506410386038447081,DevilAngela13,1,1,0
104506712924248530107,Hugo Fonseca,1,1,1
104506825302575751230,Andrew Boccella,1,1,0
104507163154611877000,Karl Fuchs,1,1,1
104507166501735814808,Melissa Fisher,1,1,0
104507201119172226089,Brett Worley,1,1,0
104507650368794969707,Jeremy Hawkins,1,1,0
104508207869918354282,Cory Lee Baker,1,1,1
104508704272292267140,starry1219 R,1,1,0
104509591200310768729,Casey Shirk,1,1,1
104509661282819361651,Tarryn Lester,1,1,0
104509994268149963807,Jonathan Chu,1,1,0
104510488328411420461,john fournier,1,1,0
104510633571755354765,Tasty Tailgating,1,1,0
104511015667927213686,Tamara Suwolitch,1,1,0
104511121708441441426,David Omojogunra,1,1,0
104511180013266384512,Crystal B.,1,1,0
104511231588546419667,Cliff Parsons,1,1,0
104511497942953358786,Mariangel Official Vargas,1,1,0
104511639378362635280,Chris Ellson PGH Realtor,1,1,0
104512417059689246621,Ankit Jain,1,1,0
104513009940536527091,Nicole Delp,1,1,0
104513453655918988536,Darrian Pry,1,1,1
104513672629679013762,Scott Marentay,1,1,0
104514031916509902564,Samantha Yanora,1,1,1
104514577591663229943,Ed Dickel,1,1,0
104514657802639822258,Jason Grover,1,1,1
104514733038775821964,Carolyn Mary Stetson,1,1,0
104514747966632133117,HQ Gaming,1,1,0
104514883805888951447,Deidre Hufnagel,1,1,0
104515691940522314674,Myles Miller,1,1,0
104515783804048451750,Croaker TBC,1,1,0
104515798903832283662,Chris Monty,1,1,0
104515799667396226145,Angelique Betler,1,1,1
104515961066600213729,Michael Forrest,1,1,0
104516159390133696298,Eric Nelson,1,1,0
104516250813415400105,Javier Gonzalez,1,1,0
104516296901281541487,Gregory Willis,1,1,0
104516627654155712032,Amy Sidorakis,1,1,0
104516987733061768833,Marlenia Kerns,1,1,0
104517057840269986951,Tina Brown,1,1,0
104517063901095478642,John Pierson,1,1,0
104517624930547629983,Laura Pollak,1,1,0
104517650416287595408,Sharon Livingston,1,1,0
104517737164227945402,maria pena,1,1,0
104518012220087394623,Zanon i,1,1,0
104518130465649539618,Eric Hofer,1,1,0
104518487947592122405,Jen Corken,1,1,0
104518489870235016348,Cody Guy,1,1,0
104518656179550086263,Misty Greenfield,1,1,0
104518798649023544269,Jordan Totz,1,1,0
104519510853313277285,Zachary Terrazas,1,1,0
104519967595494011347,Michael Tindall,1,1,0
104520031678563979497,Manuel Lopez,1,1,0
104520231840659646988,Samantha Surat,1,1,0
104520316141150826604,Acquanetta Tindall,1,1,0
104520410398628516369,Manny Carela,1,1,0
104520840533759039059,L J,1,1,0
104521140394995137899,Adrian Covert,1,1,0
104521557519683972300,Shahin Dorchezadeh,1,1,0
104522059265614597450,Stephen Walinskas,1,1,1
104522331063626750085,Katie Neetz,1,1,1
104522822749177701653,Monica DePaul,1,1,0
104523090271824362209,Agnel J D'Cruz,1,1,0
104523527835583283127,K M,1,1,0
104523859255900419895,Jon Graffius,1,1,0
104524022019501140264,Bugg J,1,1,0
104524818213849066238,Amber Kosinski,1,1,0
104525463781951785837,Velicia Thornton,1,1,0
104525960430058033223,Wanda Moore,1,1,0
104526057534766705766,Mike Restrepo,1,1,0
104526218194574334048,K (Some Random Guy),1,1,0
104526345681319468672,Micah Monroe,1,1,0
104526583714788609707,Angela Konke,1,1,1
104526951375664279144,Lauren Q,1,1,0
104527043734698178015,Eric Huie,1,1,0
104527148318621725918,Courtney Junks,1,1,0
104527489694416875350,Jesse Tweed,1,1,1
104527541848003486528,Bob Chester,1,1,0
104528966560118462346,Derrick Cromartie,1,1,1
104529306566229302177,john c,1,1,0
104529783203215391058,Harrison L,1,1,0
104529832800054733090,Nikki Singleton,1,1,0
104530218229175892588,Shelly Damiano,1,1,1
104530391653340563304,David Hunter,1,1,0
104530592473029046489,Thomas Kovalcik,1,1,0
104530762454211296462,David McGilloway,1,1,0
104531436535051528625,Mars Ha La Metz Bar,1,1,0
104531478706755695403,Suzanne Hediger,1,1,1
104531499733792789438,Mary Ann Johnston,1,1,0
104532395231434152228,Charles Choplick,1,1,0
104532701167217299173,Jonathan Runco,1,1,0
104532840182999063546,Doug White,1,1,0
104533006009373910561,Andrew Burgess,1,1,0
104533124615261541436,Thomas Byers,1,1,0
104533344107798594650,Marty Meier,1,1,0
104534057929490897445,Philly Wanted,1,1,0
104534090465989414184,Christiana,1,1,0
104534387228364684911,Sam Esh,1,1,0
104535190067736021705,John,1,1,1
104535366626402738562,Steven Buttner,1,1,1
104535413307112563212,Adam Baranowsky,1,1,1
104535868570417892793,Savannah Grant,1,1,0
104536146463757385846,diesel stuff,1,1,0
104536959960095637019,Jeremy Mayhew,1,1,0
104537009407252911470,Alexia White,1,1,0
104537215583379899288,Paul Waller,1,1,0
104537332795746174005,Nora Robinson,1,1,1
104537738337319133575,Smith Sopp,1,1,0
104537752329463963760,Dale Johnson,1,1,0
104538549631590199240,Antoinette Jenkins,1,1,0
104538581872311394351,Bill Seaman,1,1,0
104538587349877112423,Ryan McCoyd,1,1,0
104539038866371099429,Jennifer Ingram,1,1,0
104539625876626330546,John Cherington,1,1,1
104539661937525292985,Jeff Jones,1,1,0
104539905887762186752,Lana Hubbard,1,1,0
104540293264716453694,Lisa Steiner,1,1,0
104540551419926416048,Karen santos,1,1,0
104540853988643588271,Bryon Kenne,1,1,1
104541224725644730827,Kevin Vlietstra,1,1,0
104541495890641036884,Vanetta Jones,1,1,0
104541541965956174503,John H,1,1,0
104542211712443620960,Kimberly Ozella,1,1,0
104543527401940552871,Gelusee Sulli,1,1,1
104543885100727191042,David Smith,1,1,0
104544039832060719707,Molly McLaughlin,1,1,0
104544739582603383083,scott yarnell,1,1,0
104545586774019087561,Peiman Mehri,1,1,1
104545751651155716246,Jason Giordano,1,1,0
104546199851452757913,Matthew Burns,1,1,0
104546212105224925635,Todd Erdley,1,1,0
104546707908345857869,T & P Radcliffe,1,1,1
104547841014705674349,Victor Kline,1,1,0
104548831074773764528,Marie Liples,1,1,0
104549280721738652253,Ledonne Macken,1,1,0
104549638490322566766,Stamford Blasius,1,1,0
104549757766160833558,Robert Sell,1,1,0
104550042471062695390,Melissa Kiss,1,1,0
104550143044960922881,Melanie Cole,1,1,0
104550733539631502922,Nate Doroshkevich,1,1,0
104550826784573019389,sharee brown,1,1,0
104551683124638710716,JoAnn LaBarr,1,1,0
104552123848015439429,Lisa Heinl,1,1,0
104552410380333345900,Mark Stubbs,1,1,1
104552474965297142261,Selig Star,1,1,1
104552712654512071685,Michelle Auth,1,1,1
104552732181019277397,Jessica Fisher,1,1,0
104553200348863223675,Leticia Sanchez,1,1,0
104553202586957452262,Daniel Higgins,1,1,0
104553315384472100366,Ken Stone,1,1,0
104554022576538023963,Kimo's Catfish and Carp fishing tips. Tips,1,1,1
104554324439980638878,Jordan Paterson,1,1,0
104554454268089344532,Chris gentle,1,1,0
104554861355916599570,Corey Burkhart,1,1,0
104554914188261251336,david north,1,1,0
104555124474963792067,Bridget Ayers,1,1,0
104555153706401300956,Joe Perillo,1,1,1
104555331119064940072,Sue sltronolone58,1,1,0
104555523334659274661,bridget west,1,1,1
104555941532821407043,Patricia Harris,1,1,0
104556006516211728903,Corey Righter,1,1,0
104556307667857363439,Jason Otts,1,1,0
104556336874432779545,moopjas00,1,1,0
104556548327805190225,Heidi Baker,1,1,0
104556806709141578052,Patrice Soares,1,1,0
104557049204513195411,Edward Konop,1,1,0
104557221039368951189,Ed - Lynn Stewart,1,1,0
104557232090089526219,Brandon Chef Ragan,1,1,0
104557520649061567264,David Seidel,1,1,0
104557597750188395760,Donna Prandeski,1,1,0
104557654006993820185,Maly Kongsynonh,1,1,0
104557891888664345783,Dustin Alcorn,1,1,0
104558167492962265542,Lonna Fisher,1,1,0
104558640141782911665,Dana Hennigan,1,1,1
104558740280759778156,Jackie,1,1,0
104559422670915724521,KARLA WILCHER,1,1,0
104559558264813526520,Frank Roloson,1,1,0
104559626653628584141,Joseph Laposh,1,1,0
104559699935407665811,robert bickert,1,1,0
104559987948788924215,Jill Pietropaolo,1,1,0
104560274078705871404,Devin Baer,1,1,1
104560419523395068185,Ronnie Ayres,1,1,0
104560957572654386257,Dave,1,1,0
104561635932057887635,simpleplandrummer,1,1,0
104561671421450560748,Frank Ruggiero,1,1,1
104562047847799451912,Terri Greene,1,1,0
104562080206354196351,gene wolos,1,1,1
104562203806463470614,Kathy Robles,1,1,0
104562571495484397199,Carly Villa,1,1,0
104563523335394226776,Adam Schrecengost,1,1,0
104563570715707252371,Stephanie Davis,1,1,0
104563627964697497829,Greg Malleus,1,1,0
104563637983149040952,Kelley James,1,1,0
104563695110909503249,M Wells,1,1,0
104564650323700279938,wikunda bitariho,1,1,0
104564955445322908834,Desiree Hess,1,1,0
104565007178562938711,Kyle Kurutz,1,1,0
104565147651772370743,Jonathan Bolanos,1,1,0
104565342311244118005,James Hall,1,1,0
104565868201914028560,Urban Whiskey Life,1,1,0
104566179777288913241,Jackie Scott,1,1,0
104566288993109012673,Nicholas Acri,1,1,0
104566575040433262705,Duncan Campbell,1,1,0
104566621536588098482,Rich,1,1,0
104567182509982568223,Daniel Griffin,1,1,0
104567191968403262430,Leng Xiong,1,1,0
104567552300680913288,Erin Garrard,1,1,0
104567692280829420146,Katherine Gladney,1,1,0
104567694323656854411,Brandon Robinette,1,1,0
104568313781342844763,Donald Cassidy,1,1,0
104568522379021823261,nick braim,1,1,0
104568961863379365625,Maria S,1,1,0
104569457600792889448,Michael Be,1,1,0
104569458204448379539,Scott Wajdic,1,1,0
104569937022564107586,Judson Powers,1,1,0
104570095040861456911,Pittsburgh Paulie,1,1,0
104570214735004320832,Evelyn Behrenberg,1,1,0
104570577896415487000,Diane Klavon,1,1,0
104571394894248603506,Andrew Darling,1,1,1
104571480741280702722,Leonie Aiken,1,1,0
104571918818280187156,Bill Heinz,1,1,0
104572042579232084116,Jon Black,1,1,0
104573027333266489074,Kiera Clapper,1,1,0
104573310588707696443,Seth Nagle,1,1,0
104573370863486925559,Mario Migliaccio,1,1,0
104573738205083052719,Rena Wagner,1,1,0
104574002486366344508,Vincent Bragaglia,1,1,0
104574225970795891595,Jim Starr,1,1,0
104574552068863423148,Sean Tate,1,1,1
104574700609631530704,Donna Johnson,1,1,0
104574896271936571592,Alex Reiff,1,1,0
104574897588582705249,Ashley Baugher,1,1,0
104574928367048930995,Nick Bolla,1,1,0
104575021277876670766,Ed Gorman,1,1,0
104575088163585214056,Sherrie Thompson,1,1,0
104575291970719199500,Michael Grau,1,1,0
104575314101852974120,Jake Cronin,1,1,0
104575649313305453643,Dean Foster,1,1,0
104575719672290536736,Jameselle Dukule,1,1,0
104575766653532997872,Dean Simpson,1,1,0
104575818584218741500,Matthew Ramsey,1,1,1
104575828770262191902,Derek Carlson,1,1,0
104575881473528469038,Linda Otto,1,1,0
104575902750731948226,Dan Messerschmidt,1,1,0
104575941198280909045,The Nordie,1,1,0
104576800354823480040,John Martin,1,1,0
104576987018476869233,Danyelle Jackson,1,1,0
104577259254676220913,Steven Zmigrosky,1,1,1
104577259516727750399,Nicole S,1,1,0
104577423132492110611,Steve Eck,1,1,0
104577881905941326298,K K,1,1,0
104578044594798301039,Nat Wetzel,1,1,0
104578985706493278119,Notorious Oneee,1,1,1
104579208285307583586,Jay Gelman,1,1,0
104579589756109246702,Jim Kreunen,1,1,0
104579758394256480023,Colin Marshall,1,1,0
104579987428001514693,Marty Madeira,1,1,0
104580037387361762084,McFadden Marge,1,1,0
104580466277470000931,Jimbo morrison IV,1,1,0
104580961391981865732,Chelsea Fullerton,1,1,0
104581308834978655945,Lauren Kety,1,1,0
104581793757985031451,Tom,1,1,1
104582028888482617416,Martin Hummer,1,1,0
104582046328582307457,Donnie Oaks,1,1,0
104582383728336827279,Robert Regel,1,1,0
104582458591533035471,jim loomis,1,1,0
104582471610733320491,Adrian medina,1,1,1
104582775358665291487,Heather Wax,1,1,0
104582991446646483293,Lee Cottrell,1,1,0
104583240049174356636,Ed Weatherby,1,1,0
104583264356945591798,Brian Westrick,1,1,0
104583270230769514490,Bill Frame,1,1,0
104583353369075556821,R Bruns,1,1,0
104583355769546234506,Mike Mitchell,1,1,1
104584213527366805618,John Messick,1,1,0
104585538323836141678,Lisa Callaghan,1,1,0
104585679788065059362,John McEnroe,1,1,0
104585907097409665526,Theresa McCausland,1,1,0
104586148324467422576,dominickmireles,1,1,0
104586811890136751648,Sean Lazarus,1,1,0
104586941776107981483,Beth Cyphert,1,1,0
104587061063136794320,John Conlon,1,1,0
104587143527593938886,Matthew Fulmer,1,1,0
104587400551187513265,Steph Brown,1,1,0
104587437897505078253,Saarah,1,1,0
104587474572644636890,Ingrid Burgoyne,1,1,1
104587840816550689882,Darrick Greene,1,1,0
104587998399337714981,Terrie Brightman,1,1,1
104588220134719500754,Chip Schell,1,1,0
104588301938681448133,phil kibbz,1,1,0
104588324419810981136,Wayne Reeb,1,1,0
104589175456354832220,M,1,1,0
104589180621945770513,Mike Gillies,1,1,0
104589891471563833217,Angelique Eleby-Amaro,1,1,0
104589915339464873297,Mark S Smith,1,1,0
104590186915155018442,Francis Donahue,1,1,0
104590448984334305810,Shannon Ashley,1,1,0
104590935546015705174,Suzanne Armento,1,1,0
104591286814389766224,Lisa,1,1,0
104591563959581761599,Karin Kiefer,1,1,0
104591826628366384667,pemo,1,1,0
104592033374099997559,Erin Summers,1,1,0
104592195278069345371,Kate Murray,1,1,0
104592834577888538373,Natasha Rodriguez,1,1,0
104592953298273125253,Margaret Ozeler,1,1,0
104593065639859566307,maria harless,1,1,0
104593429962707534566,Chris DeLaurentis,1,1,1
104593940313048166261,Dave Graf,1,1,0
104594249065825012206,Annette Rufle,1,1,0
104594351104744611639,Maryann L,1,1,0
104594593929186712419,zhan g,1,1,0
104594860617385168101,tarshika e,1,1,1
104594866999408528066,Emerald,1,1,0
104595406654873318601,Jon Moore,1,1,1
104595897043298265430,Zac Shannon,1,1,0
104595971731597026768,Melanie ALEXANDER,1,1,0
104596299458375929083,Jessika Shipton,1,1,0
104596945556252522547,Illicit Ardor,1,1,0
104597047288008588321,Keith Sorg,1,1,1
104597239348248648027,Ben Mustonen,1,1,1
104597253022621642139,dragonfly 20,1,1,0
104597512292678708653,Mark Owens,1,1,1
104597945199512676586,Paul Lovendahl,1,1,0
104597953393219111408,Sutirtha Roy,1,1,1
104598211040399805290,Isabelle Mahmood,1,1,1
104599367275304085680,Trac Fone,1,1,0
104599373647230369668,Jake Plank,1,1,0
104599464731823543679,James Peddicord,1,1,0
104600608247421700607,Brad Kuhlman,1,1,0
104601065838376280268,Des McG Sr,1,1,0
104601228562080682326,Jeff Johnson,1,1,0
104601325208949503342,Kevin Mahoney,1,1,0
104601645473284295267,Momfurbabies Maltese,1,1,0
104603599973999383488,Butch Derr,1,1,0
104603692929808221497,Dylan Hawley,1,1,0
104604097881704250850,María G Delgado Beltran,1,1,0
104604478053323399429,Jim Schin,1,1,0
104604831535327015388,Chris Stagemyer,1,1,0
104604986642029989717,Barry Arendt,1,1,0
104605270807443794056,Mike Pfistner,1,1,0
104605327550394892414,Michael Sobel,1,1,0
104605335850720725377,Jeff Binando,1,1,0
104605352718877103235,LaNita Earley,1,1,0
104606343497561774199,George Foster,1,1,0
104606446228339873655,Jonathan Beveridge,1,1,0
104606823230051235794,Kevin Kasan,1,1,0
104607301260577213543,Ted Herman,1,1,0
104607328089686834945,Tamara Werner,1,1,0
104607373493889189704,Laura Maenak,1,1,0
104607631466924524753,Don Swartz,1,1,1
104607827090995284507,William Thomas,1,1,1
104608158439130462908,Mukul1211,1,1,0
104608446146827967971,Nohemy Hdez,1,1,0
104608532520689717772,Stephen Ditsche,1,1,0
104608816101365202557,Skip3531Lt Wagontown35,1,1,0
104608856841007009161,Ryan Bergener,1,1,0
104608888196839805666,Don Valentine,1,1,0
104608964085803143098,Al Bowman,1,1,0
104609432104487578575,Jay Fine,1,1,0
104610134629881405126,JP Hamilton,1,1,0
104610233188243293295,Aj Harrison,1,1,0
104611124622654509191,Luke Shultz,1,1,0
104611460087707205268,Justin minsk,1,1,0
104611829207343409205,Andrew Pappas,1,1,0
104611845508359803239,Thomas Tomsia,1,1,1
104611968341375694958,Emanuel Romanias,1,1,0
104612177636159031884,Daniel Williams,1,1,0
104612261390410544644,Bob Gray,1,1,1
104612503812907079390,Marion Sullivan,1,1,0
104612661508802830748,Suzzy Hillard,1,1,0
104612898745335964814,Betsy Hughes,1,1,0
104612982555171410931,lias 26,1,1,1
104613524694532712056,Valerie Taylor,1,1,0
104613681525159845594,Clayton Hickey,1,1,1
104613759172915940579,Jason Pierce,1,1,0
