date,platform,text,sentiment
1560307072023,google,"(Translated by Google) Pretty

(Original)
Joli",positive
1560462280453,google,Great area to hang with friends and relax on a nice day. There are a good number of tables and chairs scattered throughout the park to relax with a coffee or a friend and chat.,positive
1560444875528,google,I haven't been in soooo long everything is so nice & beautiful for the children I love it there I will be goin more often with my children,positive
1560425446204,google,Beautiful atmosphere,positive
1560464292694,google,Clean but to many people,negative
1560396258477,google,Love it,positive
1560481654552,google,"Awesome photo- op. There is a line but if you catch it in time, you can take an awesome pic without waiting",positive
1560544864413,google,Another awe inspiring landmark.,positive
1560540549098,google,This is one of my favorite parks. I liked the iconic statue and the ping pong table and other games. It's a really good place to take pics and its clean with lots of staff.,positive
1560491539296,google,The park is newly renovated. I love the new look.  :),positive
1560477923483,google,Nice tourist spot in Big Bus tour. Lovely place to take a photo,positive
1560541900292,google,Delightful free center City Park with public dining and water fountains and food trucks.,positive
1560484589013,google,"Small park, tiny sign for photo ops....had a nice splash fountain, but we didn't go in it.",negative
1560472372207,google,New park has lost all the charm of the old one. Feels more like a sidewalk then a park.,negative
1560527651739,google,My hometown! The center of everything!,positive
1560558247278,google,My first time here. Nothing but the best to say. Stopped by 2 times during a very busy day. Easily able to relax and take break. Park is beautiful with activities and games during the day.,positive
1560574911186,google,Great for the kids in the summer they have sprinklers for the kids to play board games food trucks all around and seating for the whole family or even if your just by yourself,positive
1560565527089,google,It was a fun trip. Would definitely go there again,positive
1560641689923,google,Cool. I couldn't stay long but definitely an interesting stop.,positive
1560599408878,google,"It's a beautiful multi cultural place to relax, and take photos.",positive
1560561625130,google,Sunset was beautiful!,positive
1560570071644,google,Went to feed the homeless what an AWESOME FEELING,positive
1560599519184,google,It was fun.,positive
1560568686283,google,"(Translated by Google) Children play with water sources, there are public chairs that are not soldered on the floor with concrete, a good roll and everyone in their ...

(Original)
Els nens juguen amb les fonts d'aigua, hi ha cadires públiques que no estan soldades al terra amb formigó, un bon rotllo i cadascú a la seva...",positive
1560690452996,google,A good park to wade around with kids in the sunny afternoon.  The water garden was awesome. The only thing that I can say is that I expected the park to be more bigger.,positive
1560700646348,google,Beautiful place to visit whenever your in Philadelphia and in the city tall buildings and wonderful people.,positive
1560670491948,google,Lovely Place to be,positive
1560643368375,google,NICE!!!,positive
1560809211411,google,"Popular Love park~ There are seating area in this park, food cart vendor and the famous LOVE sign. Definitely an Instagram photo spot~ This park is located at a very busy area, near City Hall. In the day time, there are always police patrolling the area so less homeless people sleeping in the park.",positive
1560735858138,google,Love park was updated but i don't see all the money they spent,negative
1560806695551,google,It's okay no shade to many homelessness around,negative
1560792030242,google,Great experience,positive
1560894567926,google,Get you some great shots! Follow my ig at dragunfly_215 .lol gotta throw some unsolicited promotions at myself Haha. It's a great place to go relax so do yourself and go visit,positive
1560882944329,google,"Downtown park, close to philly attractions. Parking garage below.",positive
1560873308354,google,The construction is almost finished and the park looks great.,positive
1560869628301,google,U CAN FEEL THE LOVE 💞💞💞💞,positive
1560893617525,google,Went here with my girl and 2 homeless guys were taking pictures for free. (Tips were encouraged) I dont agree with giving people money for nothing. I gave these guys money because they were giving me a service and that's worth a little money. Great atmosphere!,positive
1560899162453,google,"It's changed alot, it's actually inviting and clean. Minus the homeless.",positive
1560898646279,google,Peaceful and positive vibes,positive
1560881427440,google,Amazing rehabilitation of a Philadelphia icon,positive
1560852029091,google,Beautiful,positive
1560962557786,google,"I love Philly!!!! I've been to LOVE park many times, this pic was from my visit to buy a piece of rock from the old LOVE park fountain and steps. I hope they replace LOVE park with something as equally or even more special. The little LOVE park sign isn't doing it for me lol. Here's praying!",positive
1560935936355,google,"Amazing , I really enjoyed Philly.",positive
1560940415628,google,I love their new look and if I make it down there in flip flops I'm walking around in the water barefooted,positive
1560960464053,google,Don't have kids place. It would be nice if they put something for children.,negative
1560972690709,google,"Very clean, fun atmosphere, smiles everywhere and great food truck selections on the side 😀",positive
1561073745930,google,Love Park was not crowded and couples waited to take photos at the statue in an orderly fashion . I love  the open  airiness of the new design . In this case the  chang is good and it's better than before .,positive
1561050957364,google,I took my 90 year old client and she enjoyed the screen and was loving it.,positive
1561042555642,google,"Its the love park, what can I say!",positive
1561062023512,google,"Family place, cool, lot of activities, free",positive
1561069228418,google,Nicely upgraded,positive
1561157768329,google,Close love.,neutral
1561078967163,google,Beautiful place,positive
1561201706826,google,"Love this park.
The wife & I get a photo each time we are in the area.",positive
1561223528299,google,"One of Philly's iconic Center City locations. A popular tourist stop for pictures, especially near the LOVE sculpture. Across from City Hall and walking distance to major retail shopping, tourist sites, and eateries.",positive
1561217757668,google,Beautifully kept park on the center of Philadelphia. Great picture opportunities with friendly people all around.,positive
1561225449312,google,Super cool spot to chill and have a break!,positive
1561183029835,google,A good place to people watch and just relax,positive
1561205076812,google,Nice place to sight see,positive
1561172754401,google,Its great to live here,positive
1561226430832,google,"(Translated by Google) it's beautiful that place for the family

(Original)
es precioso ese  lugar para la familia",positive
1561329840076,google,"It was crowded, with lines to get a picture of the sculptures. There was a cool spray area to cool down.",negative
1561254042920,google,XoXo Philly..,neutral
1561303280848,google,We liked the new changes around this place. No matter the session you come here is always nice to stop by with or without kids.,positive
1561252053009,google,Its comfy for this time of year and mo skateboarders.,positive
1561327605980,google,City of LOVE.,positive
1561331555069,google,Love the new look,positive
1561319420101,google,Clean beautiful,positive
1561307719986,google,Love it!,positive
1561299072299,google,"(Translated by Google) Beautiful and clean

(Original)
جميل ونظبف",positive
1561355687460,google,The love sign is much smaller than I expected it to be. The people selling merchandise were really friendly and the fact that they have games to play is pretty cool. The only thing that I was concerned about was the surrounding area. There was a lady that was screaming and shouting at the police and scaring everyone around her. There were children here so it just made it worse.,negative
1561407463529,google,Was very nice they had the sprinklers going and the kids were playing was awesome,positive
1561419260351,google,LOVE love park so beautiful if you go early on a nice morning it is just relaxing to sit there and watch the fountain,positive
1561415821947,google,Great place to hangout with friends,positive
1561401221690,google,Architecture is beautiful.,positive
1561412899048,google,The sculpture is small.,neutral
1561380946732,google,Beautiful,positive
1561339809698,google,Nothing to special.,negative
1561410851180,google,Enjoyed it!,positive
1561469131621,google,"I haven't been to Love Park since the make over and I absolutely LOVE what they did with it! I took my daughter and niece and they loved the fountain. I think it is really cool that the kids are allowed to play in the water, it's even encouraged! There were games such as long pong (though there weren't any balls) giant connect four and bean bag toss. There are many really nice chairs to lay out on and a little table in between each set of chairs. It's so attractive there and I look forward to going back.",positive
1561469127081,google,"cool touristy place. there are 2 sculptures there for pictures...the LOVE sculpture, which you stand under, & also an I ❤ Philly sculpture adjacent from the LOVE sculpture. In the summer they also have a large foundation running & there is a small water feature area where water squirts up from holes in the ground at various times. parking is very limited though & you have to pay for it...no free parking.",positive
1561440136658,google,"The place is pretty. But you might be disappointed to know that there are all of two signs - a heart, and ""I Love Philly"", and a fountain ...to take pics with. U can sit n enjoy the sun...but that's that.",negative
1561432279951,google,Such a beautiful day for the kids to play in the water and Cornhole.   My kid made some new friends and people were friendly.,positive
1561422977403,google,I gave it that rating because we played many games and also I got in the water and we all sat in the chairs to relax.,positive
1561555532619,google,It's a place to explore love it come on down,positive
1561523538378,google,Philadelphia has turned a ok place into a great place for kids and adults,positive
1561564277927,google,Very nice place,positive
1561564019864,google,Great scenery.,positive
1561552493043,google,Nice place.,positive
1561511694118,google,How could you not love Love Park??,positive
1561519880716,google,To  fill,neutral
1561512213947,google,Nice scenery,positive
1561577457098,google,Environment is very friendly,positive
1561518646573,google,"(Translated by Google) Favorite, relaxing, fun, peaceful scenes.

(Original)
Cảnh yêu thích, thư giãn, vui vẻ, thanh bình.",positive
1561536302434,google,"(Translated by Google) Very nice and relaxed

(Original)
Muito agradavel e descontraido",positive
1561673956187,google,The games they have were a lot of fun.  Our group really enjoyed the fountain.  The park was not as big as I expected but it was a nice short stop,positive
1561647626905,google,The park was outstanding. Our pictures came out great.Very very busy and a lot of traffic. Catch the subway or the bus because there's definitely no parking.,positive
1561671370084,google,Amazing to see recent updates and its beautiful! Ample seating (some in shade) and splash pad attracts all the kiddos. Summer fun in the sun location for sure.,positive
1561631814487,google,Redone beautifully and I'd course the statue and an unobstructed view of the world famous Parkway.,positive
1561639904009,google,"We enjoyed site seeing, this was one of the high lights",positive
1561597467734,google,Lovely park and view,positive
1561629988338,google,"(Translated by Google) Lovely square, lovely square. It has attractions for adults and children. It deserves to be visited and photographed.

(Original)
Lovely square, praça adorável. Tem atrações para os adultos e pras crianças. Merece ser visitada e fotografada.",positive
1561686091273,google,Awesome place !! Loved the vibe 😍..Highly recommended.,positive
1561765947200,google,A nice place to go with friends and family,positive
1561756937500,google,Really cute place! Changes frequently,positive
1561722137135,google,Not very clean and the one old ac unit didn't do much.,negative
1561726014954,google,Too many homeless,negative
1561741159187,google,what a name ......,neutral
1561691827128,google,"(Translated by Google) Nice place historical part interesting!

(Original)
Lindo lugar parte historica interesante!!",positive
1561825146509,google,Good oka w to relax,positive
1561841062237,google,"(Translated by Google) Square with a jet of water and games for children!

(Original)
Plaza con un chorro de agua y juegos para niños!",positive
1561925102595,google,"The ""Love"" in love park seems to have diminished over the years",negative
1561873062509,google,Fun👍🏻,positive
1561856272144,google,I really don't think I can,negative
1561898023351,google,Great place,positive
1561853834532,google,No parking,negative
1561859016588,google,I miss the trees.,neutral
1561927058009,google,Iconic place of Philadelphia,positive
1561897264759,google,Relaxing,positive
1561931445000,google,"(Translated by Google) A nice, interesting place. You must stay here in Philadelphia

(Original)
Mile, ciekawe miejsce. Koniecznie trzeba zatrzymać się tu w Filadelfii",positive
1562002563845,google,Easy to miss because the love sculpture is so small. This is the original. Copies around the world like the one in New York is much bigger.,neutral
1562007616584,google,An iconic place to visit in Philly,positive
1562024907976,google,The scenery is out of this world,positive
1561941377013,google,I miss my town,positive
1561967647026,google,I love Love,positive
1561991180651,google,Filthy,negative
1562061491301,google,"Any time of year is great, but Christmas has vendors and is really inviting.",positive
1562034500130,google,Love the games laid out for people to play,positive
1562043629051,google,Very very beautiful. In midst of huge sky scrapers with a straight line to Philadelphia Museum of Art 😍.. Must visit.,positive
1562085383223,google,"Aside from the less fortunate snoozing all around, it was a nice park with a nice photo op.",positive
1562082678151,google,Nice park and open late.,positive
1562040977829,google,The food is amazing!,positive
1562067091680,google,Loved it on a great day,positive
1562094568167,google,Decent.,neutral
1562049749730,google,Funtimes,positive
1562152809483,google,"There is nice fountain with kids playing around. You can take nice pictures in from of love, and I love phili . There was a quique for that but it doesn't take much time.",positive
1562159599701,google,"We should give love, and help to the many indigent that live there!",positive
1562118442315,google,"Best place to relax, eat lunch and listen to live music",positive
1562154950276,google,"Nice place, funny and good for taking pictures",positive
1562120292638,google,It could be better.,neutral
1562132269517,google,Love all the new attractions!,positive
1562129476349,google,"(Translated by Google) A place in the city center, full of flowers, trees. You can sit back, relax. You can also take commemorative photos with the words Love and i like Philly

(Original)
Miejsce w centrum miasta, pełne kwiatów,  drzew.  Można usiąść,  odpocząć.  Można też zrobić pamiątkowe zdjęcia z napisem Love oraz i like Philly",positive
1562178015220,google,"(Translated by Google) Hmm. One ""statue"" in the middle of a small square. Nothing more.
Stop for 1min. Photo and that's it.

(Original)
Hmm. Jedna ""socha"" uprostřed malého náměstí. Nic víc.
Zastávka na 1min. Fotka a to je vše.",neutral
1562280605980,google,Its nice place to go take pictures with someone you love at the Love park they have all different things u can take pictures with the people u love and bring your 👪 so your childrening can play in the water and they will help u find whatever u need for yourself it's a great place to go hanging out with 👪 and friends at the Love park. Great place to go in Philadelphia.,positive
1562270972914,google,Great place to get a great picture of the famous LOVE sign!! Close to all the tourist attractions.,positive
1562280971026,google,It's very nice!!,positive
1562240607755,google,Never been to them,neutral
1562360037960,google,It was great looking at the kids play and swim in the water.,positive
1562294167028,google,Good family outing. Played pingpong,positive
1562326951349,google,Very nice watched a show there,positive
1562291129483,google,Should have made it skate board friendly. Just a creepy tourist trap now,negative
1562367100217,google,History of Philadelphia simply put,neutral
1562339541042,google,"If you visit Philly, visit this park",positive
1562384380717,google,Definitely a must see when in Philly! The park is easy to find and well-maintained. Park Rangers were on hand to answer any questions as well!,positive
1562411620756,google,My second time and my son's first. Just as beautiful except the federal building. There were quite a good number of homeless people there.🙁,negative
1562435069398,google,So much fun,positive
1562373295516,google,Sightseeing,neutral
1562445697454,google,It is a small park.,neutral
1562421415601,google,"(Translated by Google) Very pretty

(Original)
Muy bonito",positive
1562526860216,google,Awesome place for pictures if your out and about in Philly,positive
1562541999342,google,Beautiful iconic place,positive
1562514640055,google,Soooo relaxing... full of love! Grea escape!,positive
1562536529411,google,A RELAXING PARK...,positive
1562520491986,google,We LOVED it,positive
1562464174470,google,"(Translated by Google) Excellent

(Original)
excelente",positive
1562597361799,google,"Beautiful open space in downtown Philly. Great for walks, resting between visits to various tourist attractions in the area.

The park offers good vistas of surrounding architecture, vintage buildings and general cityscapes. Definitely worth visiting more than once.",positive
1562618638230,google,"Very fun, had fountains and games for kids and adults.",positive
1562545156736,google,Nice open area with fountains and recreational areas.,positive
1562608630792,google,Amazing place,positive
1562607345167,google,"(Translated by Google) It is beautiful and you have fun with everything you see around you.

(Original)
Es bellísimo y te diviertes con todo lo que ves a su alrededor.",positive
1562668801996,google,"Had fun at America Cookout, caught the last live band....",positive
1562666631108,google,Fun place for kids!,positive
1562636701289,google,"Nice, clean, safe atmosphere, kid friendly",positive
1562715483161,google,Had fun,positive
1562668041078,google,Great spot,positive
1562711247039,google,Didn't visit,negative
1562682695548,google,Love the new park,positive
1562637491084,google,Absolutely Philly!!!!😊,positive
1562656599207,google,Love it,positive
1562713808723,google,Great,positive
1562730746500,google,Very nice park. Busy when we were there but was able to sit and enjoy our lunch. There was a stand that had a bunch of games out to play at that time.,positive
1562780873505,google,This place overloooks city Hall of Philidephia. It has the I love Philly statue and the LOVE statue. Nice place to walk through.,positive
1562779127048,google,Nice park with great view...,positive
1562777996917,google,Nice place to visit,positive
1562758551980,google,So nice to be there,positive
1562760107516,google,Place is clean.,positive
1562788836345,google,Love it!,positive
1562719811753,google,"(Translated by Google) A very nice park, on Christmas Eve there is a German type market, with food and craft options. All decorated and illuminated, it is worth visiting since the end of November.

(Original)
Un parque muy lindo, en visperas de navidad hay una mercado tipo aleman, con opciones de comidas y artesanias. Todo decorado e iluminado, vale la pena visitarlo desde fines de Noviembre.",positive
1562738354459,google,"(Translated by Google) Okay, a park. You go there anyway to get to City Hall. Especially now only you do not have to

(Original)
Okay ein Park. Man geht eh mal da durch um zur City Hall zu kommen.  Speziell jetzt nur dahin muss man nicht",neutral
1562812916703,google,"Had the hardest time finding it with all the construction  downtown, but off my bucket list. Thought it was bigger though.  Didn't expect people to be in line to take a picture underneath it. No parking made it difficult for both husband and I to get in picture.",negative
1562809510289,google,Really nice park in Philadelphia! Definitely coming back,positive
1562808818151,google,Neat park. Splash pad for the kids,positive
1562841852269,google,"Pretty clean, but Philly has a homeless problem",neutral
1562872782799,google,Its philly at its finest,positive
1562850812316,google,The friendly locals!,positive
1562870067479,google,"(Translated by Google) I love spending time here together with my family

(Original)
Me encanta pasar tiempo aquí juntos a mi familia",positive
1562811060142,google,"(Translated by Google) Because he is attractive.

(Original)
Parce qu'il est attrayant .",positive
1562960734026,google,Great spot  to take classic Philly photos!,positive
1562954328727,google,"Gorgeous place, so much fun for the family.",positive
1562953487621,google,Looks very nice now,positive
1562898611773,google,Beautiful place in the heart of Philly,positive
1562961680867,google,Nasty,negative
1562947807565,google,"(Translated by Google) Small cute park with water feature invites you to stay! There you can sit comfortably on one of the many benches and chairs and drink something and eat or just watch!

(Original)
Kleiner niedlicher Park mit Wasserspiel der zum verweilen einlädt! Dort kann man gemütlich auf einer der zahlreichen Bänke und Stühle sitzen und was trinken und essen oder eben nur gucken!",positive
1562906483089,google,"(Translated by Google) There are not many people, and fountains, pretty sculptures and Oh Jae-mi are good places to play old-fashioned memories.

(Original)
사람도 많지 않고 분수대와 예쁜 조각물과 오재미 옛날 추억 돋는 게임도 할수 있는 좋은 곳임.",positive
1563042916976,google,Great place to take a snap of an iconic piece of art and see the amazing downtown philly skyline from the inside! A very nice and open area in the middle of staggering skyscrapers!,positive
1562983840908,google,Even on a rainy day this was a great spot for photos. Lots of spots for food and shade nearby too.,positive
1563058656571,google,"Things have changed there, but the vibe is always great to walk around during the summer.",positive
1563022140907,google,They added a little spray ground for kids and added another really nice sign,positive
1563043093046,google,Awesome site with a nice view of the downtown buildings,positive
1563017080783,google,Fun vibe in the middle of the city.,positive
1563042576868,google,Amazing renovations for an iconic Philadelphia destination.,positive
1562985979315,google,I like the way it looks now,positive
1562982858039,google,Not as nice,negative
1563028248417,google,A tourist trap,negative
1563022214714,google,"(Translated by Google) There is not much to say except that the place is central. It's fun to stop here just to rest and freshen up to drink something to get an impression of the urban landscape and take a few pictures

(Original)
אין הרבה מה לומר חוץ מזה שהמקום הוא מרכזי כיף לעצור כאן סתם לנוח להתרענן לשתות משהו להתרשם מהנוף האורבני ולצלם מספר תמונות",positive
1563129715141,google,Great place fun activities to do will come back very friendly people,positive
1563128593033,google,"Love Park at Christmas !
Must go to...enjoy.  so much to see in the entire area",positive
1563116359802,google,It's an ok place when the homeless aren't there turning benches into their bedroom.,negative
1563118588733,google,They redid the whole park. Fountains for the kids,positive
1563067440029,google,Exciting environment,positive
1563133530463,google,The fountain and view of Philly,positive
1563069116584,google,Went there with family,positive
1563069303384,google,Philly Philly,neutral
1563207982111,google,Very organized. A nice place to visit and have some pics taken.,positive
1563205255601,google,This park was beautiful and had the refreshing water spraying so we could cool down on this hot hot day. They had plenty of seats to relax in and games to play with,positive
1563225109618,google,A nice place to take your kids,positive
1563157874650,google,Park has definitely cleaned up over the years,positive
1563149510601,google,Nice,positive
1563154828993,google,"(Translated by Google) Peaceful park

(Original)
평화로운 공원",positive
1563316919996,google,"I really Love this park for Me and My S🌟n to go an chill out. He loves the water sprinklers so much. It's the best place to go for free, and have a wonderful time...It's the best place to go for free...",positive
1563313580520,google,"There's lots to do for everyone in this small vicinity. Water sprinklers for kids, gigantic Connect 4, table tennis, and Iconic ""I <3 Philly"" for photos.",positive
1563299196724,google,Great place to hang out at lunchtime!,positive
1563235911187,google,Peaceful,positive
1563246972405,google,Cool,positive
1563326880575,google,Beautiful.  Last time I was in town it was under contract. The finished product is fantastic!,positive
1563346755095,google,"Great tourist attraction. They sometimes have events here. If you want to take a picture next to the LOVE sign, there's usually a line if it's a nice day so plan a little extra time.",positive
1563388555061,google,Chilled out with Friends in a nice shady spot and took some pictures,positive
1563398184084,google,It's nice to take pics at,positive
1563391997082,google,Nice for photoshoot,positive
1563349167026,google,Nice,positive
1563326988117,google,"(Translated by Google) Love it!!

(Original)
Me encanta!!",positive
1563325557963,google,"(Translated by Google) I loved

(Original)
Me encanto",positive
1563453957880,google,"I like the space better w/o all of the skaters, there was a great band playing. Work was still being done but it was mostly accessible.",positive
1563456863812,google,Newly remodeled. Activities are always going on in park,positive
1563476368487,google,Newly renovated..,positive
1563452540112,google,"(Translated by Google) Not worth the detour

(Original)
Ne vaut pas le détour",negative
1563546744325,google,"Philadelphia knocked it out of the park with Love Park. It is a brilliant idea filled with beautiful people who are able to use this for a variety reasons. Whether you are looking to sit and relax, take in the amazing views, cool down in their public friendly water features or just simply mingle...this is the place to be. A must see destination in Philadelphia.",positive
1563555313927,google,"Attended the Christmas Village, I enjoyed the light show on the side of City Hall. I loved shopping at the Old European Market. I found a number unique Christmas gifts.",positive
1563550911065,google,Love park is definitely not what it use to be in 2011 when I move to Philadelphia. I really went there by accident. The general area is bad from homeless to human faeces😒😒😪 as a non judgemental person. It's a life I would never have again.,negative
1563561217358,google,I love this place because it always make me feel like I'm home.,positive
1563560225464,google,Really cute chill park to have a good family time or take a cute picture when u visit philly,positive
1563551728243,google,"We all had a blast!
#prosperwithjohnny",positive
1563548946697,google,A must if you're in Philly,positive
1563526155691,google,Changed a lot,neutral
1563635911303,google,Nice spot for families with kids to refresh during the hot summer days. There is a splash pad for kids to play in the water and a little stand that I think sales drinks and snacks. ;),positive
1563663229039,google,Had a great time at the petting zoo and a concert later in the park.  Caught lightening bugs as it got dark.,positive
1563596104052,google,Always passing through here. Best time is Christmas time,positive
1563664568901,google,Very chill,positive
1563658559427,google,Great park,positive
1563719939494,google,"They did such an awesome job redesigning Love Park. It's so clean and pretty now. They have cute stands and games and events. The Christmas Village is my favorite, and I can't wait to see what else they do at the park. It's a great little spot. I just wish there was a wee bit more shade and grassy area.",positive
1563736876920,google,"Cute park for a day outing. Nice place to take kids. Fun outdoor games, and friendly security.",positive
1563740441957,google,My first time to Philly and I had to go and find the LOVE park. Soo worth it!,positive
1563679005900,google,Felt really good to just experience such an iconic place with my family,positive
1563682250822,google,They redesigned the Park with water features and seating. Great photo ops.,positive
1563708286279,google,Fine,neutral
1563725798078,google,Loved,positive
1563676019322,google,Nice,positive
1563729190910,google,"(Translated by Google) Beautiful park Ideal on July 4

(Original)
Precioso parque. Ideal el 4 de julio",positive
1563793398134,google,Super hot day was perfect for the kids sprinkler at the heart of the city!,positive
1563833348582,google,New upgrades such as ping-pong tables and the new I Love Philly statue are nice compliments to the LOVE statue,positive
1563754110493,google,Love this place,positive
1563755654990,google,"The concrete renovations have left the park feeling less friendly, but still a site to see in Philadelphia with food trucks and local restaurants in shouting distance.",negative
1563786838221,google,Exciting!,positive
1563847036528,google,Good place to relax,positive
1563909256095,google,"Cool place to sit, no parking though",positive
1563841121423,google,"Awfully hot. But, beautifil",positive
1563897938286,google,"See for yourself, don't miss it in Philly",positive
1563884957825,google,It's nicr,positive
1563942732755,google,My daughter had a ball @queencanaan IG,positive
1563987300092,google,"In the summer, fountains where children can frolic while all the adults can lounge in the chairs and keep a watchful eye. Two photograph points draw long lines on opposite sides of the park. 1) the I <3 You sculpure and 2) the I <3 Philly sculpture.",positive
1563973394523,google,LOVE Philly.  Love this park.,positive
1564004347743,google,I love the place!!,positive
1564090246543,google,"Tourists vibe , the upgrade is nice, just missing some soul, I'm old school Phila.(just saying) but if in town, it should be on your list to visit.🙄",positive
1564026089125,google,The park being remodeled is open and calming to the eyes,positive
1564090830585,google,"Good for tourist, one of main attractions in philly",positive
1564045156213,google,Good place just to relax,positive
1564080549473,google,this city needs to help these homless people  most are not in there right mind to be on a public  street with other pedestrians  dirty  city this is our history  We need to put people  who sell drugs away  permanently  young girls and older men passed out on the street bad for Philadelphia  reputation,negative
1564055648983,google,Nice,positive
1564183029549,google,Love going here to take a classic photo at the love statue. Love Philly!,positive
1564109310973,google,Great view!!!,positive
1564135170565,google,Awesome,positive
1564246323365,google,Love Park is a classic Philly landmark. Always a fun place to take photos. The new fountain is much more family friendly but also much less majestic to look at.,positive
1564235741216,google,"Clean and family friendly!  LOVE statue not as big as I thought, but great place for photos!",positive
1564238170516,google,"HONORABLEKING SALUTE APPROVED GREATNESS
PEACEFUL SUNNY MAGNIFICENT ABUNDANT LIFE, PROSPEROUS, HEALTHY",positive
1564246042223,google,Cool touristy place to visit,positive
1564186052819,google,Beautiful,positive
1564195287471,google,"(Translated by Google) Ooo very nice place to walk with the Philadelphia family all tourist the moods that biciten

(Original)
Ooo muy bonito lugar para pasear con la familia Filadelfia todo turístico los ánimo q biciten",positive
1564358251773,google,Iconic Philly attraction.,positive
1564285046693,google,Chile great spot food trucks they did a nice job with the redo,positive
1564286270903,google,Enjoyable place .. Nice view .. Close to city centre .. And historical Philadelphia.,positive
1564351350257,google,"Sometimes these reviews are really dumb. I was there to catch an Uber. It was my first time there. It was much like any other city park in sweltering summer heat for the few minutes I was there. Honestly, I'm not even sure I'm writing this...",negative
1564356027390,google,Cute little love sign,positive
1564320422766,google,A must visit when in Philadelphia!,positive
1564315544540,google,Overrated,negative
1564353131578,google,"(Translated by Google) It's great for children

(Original)
Es buenísimo para los niños",positive
1564329973259,google,"(Translated by Google) Handsome

(Original)
Hermoso",positive
1564422081785,google,"This was such a cool little park, and a mandatory photo op! Just beware of random people standing there offering to take photos of you and your group. They are not offering it out of the goodness of their hearts! It's a scam! They'll take a bunch of photos, but then won't give your phone back until you pay them. Luckily we didn't fall for it, seeing it happen to the family in front of us.",positive
1564404257151,google,Great park for kids. Fountains for cooling off during day of historical trip. Very good photo opportunity with infamous Love sign.,positive
1564419146877,google,Nice urban park in the middle of the city. It's cool to walk through it or to walk around it.,positive
1564416562036,google,Nice small park with the LOVE and I ❤️PHILLY signs. There are fountains for children to plays with and chairs around them.,positive
1564419101055,google,Used to go to just sit and clear my mind. It was lovely but even better now.,positive
1564414746898,google,Was super fun!  Got to take pictuers,positive
1564410770193,google,Pleasant place to be in the city of Philadelphia Pennsylvania.,positive
1564428781859,google,"Adventurous, lovely I enjoyed it there",positive
1564432731450,google,Lovely place for a hot day,positive
1564364275401,google,Love is in the air,positive
1564416457430,google,"(Translated by Google) Very cool this square, waters that refresh in the summer and a visual of several attractions of the city. There's the love plate, which always has a photo queue, and the ""I love Philly"" sign

(Original)
Muito legal essa praça, águas que refrescam no verão e um visual de varias atrações da cidade. Tem a placa do love, que sempre tem fila pra tirar foto, e a placa de “I love Philly”",positive
1564516060082,google,This was a beautiful view and the line was not as long as I expected!,positive
1564528864076,google,"One of the coolest parks in the city. Visiting from Toronto, really enjoyed this place. It was something different and loved the LOVE Sign!",positive
1564455332457,google,Beautiful night view onto the City Hall.,positive
1564528725418,google,You meet a lot of people there and there is kids. You can do whatever. If you want to relax you can and if you want to play by the water got for it it's totally your choice.,positive
1564484164642,google,Saturday was a scorcher but Love Park (and Philly in general) was well worth the trip!,positive
1564518622720,google,"Nice arts-ified space, but very touristy as expected. Expect to get in line for pictures.",neutral
1564508603842,google,Philly needs a clean up,negative
1564509375723,google,"(Translated by Google) Pleasant place to be with family

(Original)
Agradable sitio para estar en familia",positive
1564499431121,google,"(Translated by Google) Beautiful..!

(Original)
Bello..!",positive
1564485856992,google,"(Translated by Google) Excellent

(Original)
Exelente",positive
1564476687717,google,"(Translated by Google) Nature

(Original)
La naturaleza",neutral
1564581395818,google,"Very busy. There will be lines for photo opportunities. Not as big as expected but very nice. Homeless and druggies are all over the place near here. Not my cup of meth, but for excited tourists it's alright.",negative
1564550733311,google,It's all love in Love Park. New look but never lost its original appeal. Its Epic!,positive
1564602507308,google,Its name is good🤗,positive
1564703472701,google,"hung out for a good hour here, an employee had us put flag stickers on the heart statue, was fun",positive
1564655088275,google,best way for traveling,positive
1564696170526,google,Philly love,positive
1564633682078,google,Excellent,positive
1564675454174,google,Nice place,positive
1564659964023,google,Beautiful,positive
1564671572961,google,"(Translated by Google) magnificence

(Original)
روعة",positive
1564706201334,google,This place was amazing,positive
1564724593375,google,A pretty basic place to take some nice pictures. Changes throughout the year so you never know how it may look sometimes.,neutral
1564716249971,google,It was awesome I loved it there ❤️😊,positive
1564768072697,google,"(Translated by Google) Beautiful!

(Original)
Hermoso!",positive
1564833859953,google,Awesome spot for night photos of Philadelphia,positive
1564796594936,google,Nice scenic views all over. Good eateries nearby...,positive
1564837255957,google,Great place but try not to go during summer time 😁 hot and humid.,negative
1564842609750,google,It amazing here,positive
1564871164085,google,Great photo location,positive
1564861598901,google,Boring,negative
1564873236210,google,"(Translated by Google) Beautiful place

(Original)
Precioso lugar",positive
1564928373931,google,"Yes, it's remodeled, but it's still a nice little park",positive
1564879902944,google,This is a fantastic place to observe the homeless in their natural habitat.,negative
1564926873454,google,Great place to watch people celebrate love and life! Prayers.,positive
1564948699125,google,Very slow service. Need to get buzzed into bathroom.,negative
1564931223286,google,It has changed for the better,positive
1564887181497,google,Great park!!!,positive
1564960642595,google,Relaxing,positive
1564956078180,google,"(Translated by Google) Lovely, endearing, generous, fun, diverse, panoramic view

(Original)
Lovely, entrañable, generoso, divertido, diverso, vista panorámica",positive
