date,platform,text,sentiment
1535562188586,google,"Very lovely, pleasant, enjoyable, spacious, live music time to time and it's the heart of the city of brotherly love.",positive
1535547802618,google,Lots of brotherly and sisterly affection here!,positive
1535754445628,google,The park has really changed. It has tables and chairs and a nice water fall fountain.,positive
1535756123536,google,Nice place.. Parking could be a worry on weekends...,positive
1535724295944,google,I think it just got renovated. It’s nice except for the rats that roam the gardens at night. They’re huge!,positive
1535677696197,google,The sign is great for a photo op but there isn't much else.,negative
1535729124753,google,Just love sign to take a picture with .. nothing special other than the sign,positive
1535735055065,google,"You'll enjoy your moments here,WONDERFUL !!!",positive
1535734023506,google,Love Couple.,positive
1535723826253,google,Homeless people everywhere,negative
1535833786464,google,"Lovely park ,rebuilt from a popular skateboard place. The love statue is pretty but expect a line to take picture with it.",positive
1535798408549,google,Is a tiny place... the name is big for the side...,neutral
1535895375466,google,"Although the renovation took much longer than anticipated (characteristic of most public work projects), the park is now a much more welcoming and functional space for everyone to enjoy.",positive
1535919049982,google,I like,positive
1536017667687,google,"There isn't much here as far as parks go. It's mostly concrete with very little greenery.

Of course at one side you'll find the famous love statue with plenty of people taking pictures with it.

I'm not sure that there is really any reason to come to this park other than to see the love statue. The love statue was actually a lot smaller than I expected and was kind of anti-climatic.",negative
1536013060246,google,Nice place to hangout especially in the evening.,positive
1535933449871,google,Pretty cool like the new look - hurry up with more trees please,positive
1535981340039,google,"The new design of Love Park is great, it's more space and seating.",positive
1536023791003,google,A place with Love statue thats all,neutral
1536073633957,google,Nice place.,positive
1536025012132,google,Very beautiful,positive
1536117520203,google,I visited in labor day and the main parking under the place had special prices for the parking space,positive
1536122824542,google,Nice to chill.,positive
1536166470980,google,Nice,positive
1536240664862,google,Beautiful Landscape,positive
1536336680647,google,Very well maintained. Friendly people and great views of the city. A must do while in Philadelphia,positive
1536335062907,google,It's great to cut diagonally across the Parkway to get to Broad St. when you're in a hurry.,positive
1536336921915,google,"When you are out exploring philadelphia, make sure to stop by and take some pics by the love statue.",positive
1536349318302,google,Good place  for a just visit in the city center,positive
1536337195296,google,The day that I was there it was really hot and humid didn't stay long just took a couple of pictures and got back in the car.,negative
1536336561711,google,Good job on the renovation,positive
1536314670299,google,Looks good,positive
1536416052785,google,They brought back the food trucks!! The QT Vietnamese sandwich truck was there too,positive
1536393491084,google,I love this park. You can take great pictures with your love one or friends. There is also the Amor Park nearby for more pictures. Love and Amor for ever! Only in Philly.,positive
1536431749785,google,So nice and newly renovated :),positive
1536367833523,google,Nice photo ops,positive
1536401320743,google,"(Translated by Google) Love love

(Original)
러브러브러브",positive
1536493391750,google,"(Translated by Google) For Philadelphia where there is only concrete and dirt, this park is great

(Original)
Jak na Filadelfię gdzie jest sam beton i brud to ten park jest super",positive
1536537688311,google,Just a simple park at a crossroads.,neutral
1536627172023,google,great place to people watch and if you go to the elevator bank to the parking garage there is an outlet to charge your  phone!,positive
1536637518640,google,It was much nicer before they wasted 20 million dollars,negative
1536718746519,google,The love is a very cool is very good located right on the center and is a lot place to sit because if you are planning to take pictures please have a sit buddy we wait 30 minutes for that picture make sure you had the perfect smile or go back to the line . unfortunately is so many homeless on this park it break's my heart to see so many 😒so sad not get to enjoy this location like I imagine .,negative
1536767992167,google,It a place where u would Love to Go and Listen to Music and relax,positive
1536794669084,google,"I thought the love structure was bigger, that's all",neutral
1536760126744,google,They ruined it.,negative
1536836647151,google,Love Love Park ;),positive
1536859411125,google,Love love love,positive
1536956022917,google,Cute. But nothing wow,neutral
1536947546890,google,Nice place to chill and relax,positive
1536960273772,google,No park like setting...No shade areas,negative
1536939993150,google,"(Translated by Google) Beautiful! Very different from NY

(Original)
Precioso! Muy diferente a NY",positive
1537044737605,google,Beautiful place.,positive
1536973420276,google,"(Translated by Google) Beautiful park

(Original)
Superbe parc",positive
1537061941782,google,Staple of the city. They have outdoor ping pong there too. Definitely worth a visit,positive
1537061188658,google,Love to people watch here!,positive
1537127805309,google,Love this park...,positive
